datetime,open,high,low,close
2025-11-29 00:00:00,137.33,137.89,136.7,136.83
2025-11-29 04:00:00,136.84,137.72,136.22,137.28
2025-11-29 08:00:00,137.28,137.48,136.39,137.33
2025-11-29 12:00:00,137.33,137.66,136.5,137.58
2025-11-29 16:00:00,137.58,138.1,134.76,135.68
2025-11-29 20:00:00,135.67,136.52,135.33,135.91
2025-11-30 00:00:00,135.92,136.8,135.25,136.4
2025-11-30 04:00:00,136.41,136.95,135.52,136.53
2025-11-30 08:00:00,136.52,137.1,136.12,136.42
2025-11-30 12:00:00,136.43,140.19,136.2,138.33
2025-11-30 16:00:00,138.34,139.82,137.37,137.63
2025-11-30 20:00:00,137.62,137.93,133.26,133.48
2025-12-01 00:00:00,133.48,133.74,126.53,126.97
2025-12-01 04:00:00,126.97,127.47,125.81,127.42
2025-12-01 08:00:00,127.41,128.09,126.86,127.12
2025-12-01 12:00:00,127.12,127.72,123.11,125.11
2025-12-01 16:00:00,125.11,125.34,123.27,123.86
2025-12-01 20:00:00,123.86,127.43,123.83,126.66
2025-12-02 00:00:00,126.66,128.54,126.02,127.23
2025-12-02 04:00:00,127.23,127.85,126.44,127.26
2025-12-02 08:00:00,127.26,128.84,126.01,128.31
2025-12-02 12:00:00,128.32,139.87,128.2,137.84
2025-12-02 16:00:00,137.83,140.88,137.38,140.25
2025-12-02 20:00:00,140.26,140.38,138.2,138.68
2025-12-03 00:00:00,138.67,140.65,137.76,140.33
2025-12-03 04:00:00,140.33,144.26,140.18,141.88
2025-12-03 08:00:00,141.89,142.67,140.75,141.72
2025-12-03 12:00:00,141.72,143.59,138.78,141.0
2025-12-03 16:00:00,141.0,142.39,139.87,141.28
2025-12-03 20:00:00,141.27,146.08,140.74,144.67
2025-12-04 00:00:00,144.67,146.91,143.64,144.67
2025-12-04 04:00:00,144.68,144.9,142.64,143.47
2025-12-04 08:00:00,143.47,144.2,142.7,143.06
2025-12-04 12:00:00,143.05,144.26,141.44,143.21
2025-12-04 16:00:00,143.2,143.85,137.8,139.67
2025-12-04 20:00:00,139.66,140.5,138.5,139.01
2025-12-05 00:00:00,139.01,140.2,138.3,138.56
2025-12-05 04:00:00,138.55,140.75,137.77,139.68
2025-12-05 08:00:00,139.67,139.67,136.13,137.02
2025-12-05 12:00:00,137.01,137.2,134.41,135.05
2025-12-05 16:00:00,135.04,135.2,130.73,132.5
2025-12-05 20:00:00,132.49,133.43,131.96,133.29
2025-12-06 00:00:00,133.29,134.13,132.8,133.74
2025-12-06 04:00:00,133.73,133.75,132.56,132.72
2025-12-06 08:00:00,132.73,133.29,131.88,133.22
2025-12-06 12:00:00,133.23,133.99,132.21,132.87
2025-12-06 16:00:00,132.88,133.54,131.78,132.06
2025-12-06 20:00:00,132.07,132.93,131.28,132.19
2025-12-07 00:00:00,132.2,133.59,131.93,133.5
