datetime,open,high,low,close
2024-11-26 20:00:00,3300.61,3344.31,3286.89,3324.73
2024-11-27 00:00:00,3324.74,3372.5,3302.4,3361.03
2024-11-27 04:00:00,3361.02,3445.73,3359.32,3424.11
2024-11-27 08:00:00,3424.12,3485.5,3402.43,3460.43
2024-11-27 12:00:00,3460.43,3573.17,3441.31,3552.79
2024-11-27 16:00:00,3552.79,3611.8,3533.83,3589.6
2024-11-27 20:00:00,3589.6,3684.92,3588.0,3653.28
2024-11-28 00:00:00,3653.27,3661.92,3564.75,3598.8
2024-11-28 04:00:00,3598.81,3618.4,3566.91,3592.4
2024-11-28 08:00:00,3592.4,3638.39,3574.23,3620.51
2024-11-28 12:00:00,3620.51,3642.19,3536.95,3541.78
2024-11-28 16:00:00,3541.78,3584.87,3529.76,3575.05
2024-11-28 20:00:00,3575.05,3599.2,3547.86,3578.79
2024-11-29 00:00:00,3578.8,3602.85,3550.07,3583.82
2024-11-29 04:00:00,3583.82,3595.7,3534.28,3544.49
2024-11-29 08:00:00,3544.5,3599.66,3544.49,3594.74
2024-11-29 12:00:00,3594.75,3647.98,3574.0,3613.95
2024-11-29 16:00:00,3613.95,3620.08,3559.24,3582.79
2024-11-29 20:00:00,3582.78,3604.0,3575.56,3592.21
2024-11-30 00:00:00,3592.22,3661.0,3568.4,3657.12
2024-11-30 04:00:00,3657.12,3726.71,3635.42,3703.07
2024-11-30 08:00:00,3703.06,3718.0,3631.23,3653.69
2024-11-30 12:00:00,3653.68,3685.33,3651.38,3674.0
2024-11-30 16:00:00,3674.0,3696.78,3656.23,3689.56
2024-11-30 20:00:00,3689.56,3738.98,3686.58,3703.6
2024-12-01 00:00:00,3703.59,3732.34,3659.2,3707.0
2024-12-01 04:00:00,3707.0,3716.96,3682.0,3702.31
2024-12-01 08:00:00,3702.32,3717.0,3675.47,3692.42
2024-12-01 12:00:00,3692.43,3746.8,3678.61,3728.59
2024-12-01 16:00:00,3728.59,3744.11,3693.02,3707.96
2024-12-01 20:00:00,3707.95,3734.26,3679.0,3707.61
2024-12-02 00:00:00,3707.61,3760.0,3674.6,3685.01
2024-12-02 04:00:00,3685.0,3709.59,3650.0,3666.88
2024-12-02 08:00:00,3666.88,3672.47,3569.58,3588.99
2024-12-02 12:00:00,3588.99,3680.37,3582.6,3672.13
2024-12-02 16:00:00,3672.13,3682.01,3554.32,3612.17
2024-12-02 20:00:00,3612.17,3644.44,3598.5,3643.42
2024-12-03 00:00:00,3643.43,3658.16,3607.8,3639.75
2024-12-03 04:00:00,3639.75,3670.0,3600.0,3616.85
2024-12-03 08:00:00,3616.85,3635.14,3585.0,3613.81
2024-12-03 12:00:00,3613.81,3617.64,3500.0,3571.79
2024-12-03 16:00:00,3571.8,3594.4,3538.55,3577.34
2024-12-03 20:00:00,3577.34,3634.81,3575.2,3614.51
2024-12-04 00:00:00,3614.51,3707.57,3614.51,3661.8
2024-12-04 04:00:00,3661.79,3721.73,3659.55,3714.99
2024-12-04 08:00:00,3715.0,3751.44,3696.42,3729.09
2024-12-04 12:00:00,3729.09,3853.38,3690.0,3821.0
2024-12-04 16:00:00,3820.99,3844.65,3732.98,3841.15
2024-12-04 20:00:00,3841.15,3887.24,3822.5,3837.8
2024-12-05 00:00:00,3837.8,3905.0,3765.71,3832.66
2024-12-05 04:00:00,3832.67,3880.2,3818.61,3850.98
2024-12-05 08:00:00,3850.98,3943.28,3850.75,3930.98
2024-12-05 12:00:00,3930.98,3956.0,3861.0,3888.0
2024-12-05 16:00:00,3888.0,3926.33,3820.01,3830.81
2024-12-05 20:00:00,3830.8,3862.23,3677.0,3785.2
2024-12-06 00:00:00,3785.21,3914.0,3777.26,3907.01
2024-12-06 04:00:00,3907.01,3929.0,3874.5,3893.75
2024-12-06 08:00:00,3893.74,3910.45,3845.3,3867.02
2024-12-06 12:00:00,3867.01,4041.0,3831.9,3993.02
2024-12-06 16:00:00,3993.01,4073.86,3980.11,4067.62
2024-12-06 20:00:00,4067.61,4087.73,3990.03,3998.87
2024-12-07 00:00:00,3998.87,4024.46,3970.0,3986.87
2024-12-07 04:00:00,3986.87,4003.16,3968.0,3985.87
2024-12-07 08:00:00,3985.87,4009.0,3973.51,3998.3
2024-12-07 12:00:00,3998.29,4008.46,3976.2,4004.71
2024-12-07 16:00:00,4004.72,4020.43,3986.0,4012.19
2024-12-07 20:00:00,4012.2,4024.01,3993.02,3996.22
2024-12-08 00:00:00,3996.22,4008.99,3985.47,3989.28
2024-12-08 04:00:00,3989.28,3995.85,3958.87,3980.6
2024-12-08 08:00:00,3980.6,3981.79,3923.5,3971.84
2024-12-08 12:00:00,3971.85,4003.4,3956.16,3990.79
2024-12-08 16:00:00,3990.79,3999.89,3964.4,3989.99
2024-12-08 20:00:00,3989.99,4015.58,3975.4,4004.15
2024-12-09 00:00:00,4004.15,4006.17,3905.21,3929.37
2024-12-09 04:00:00,3929.37,3948.91,3880.44,3918.44
2024-12-09 08:00:00,3918.44,3920.0,3841.24,3850.88
2024-12-09 12:00:00,3850.88,3946.0,3804.32,3824.0
2024-12-09 16:00:00,3824.0,3866.35,3786.87,3795.78
2024-12-09 20:00:00,3795.77,3804.19,3509.0,3712.0
2024-12-10 00:00:00,3712.0,3780.76,3615.11,3682.4
2024-12-10 04:00:00,3682.39,3743.65,3638.0,3734.55
2024-12-10 08:00:00,3734.54,3773.39,3713.56,3750.11
2024-12-10 12:00:00,3750.1,3754.5,3555.41,3567.75
2024-12-10 16:00:00,3567.76,3634.92,3515.89,3628.82
2024-12-10 20:00:00,3628.81,3673.2,3613.3,3628.25
2024-12-11 00:00:00,3628.24,3668.96,3562.34,3665.23
2024-12-11 04:00:00,3665.23,3681.81,3646.0,3652.58
2024-12-11 08:00:00,3652.58,3728.0,3651.23,3716.84
2024-12-11 12:00:00,3716.84,3821.0,3709.17,3787.34
2024-12-11 16:00:00,3787.34,3814.2,3753.5,3803.91
2024-12-11 20:00:00,3803.91,3848.64,3803.0,3831.81
2024-12-12 00:00:00,3831.82,3947.81,3796.8,3935.0
2024-12-12 04:00:00,3935.0,3945.67,3894.09,3905.4
2024-12-12 08:00:00,3905.4,3937.99,3891.32,3913.38
2024-12-12 12:00:00,3913.38,3987.41,3913.38,3957.67
2024-12-12 16:00:00,3957.77,3985.56,3853.83,3871.14
2024-12-12 20:00:00,3871.13,3902.04,3836.07,3881.61
2024-12-13 00:00:00,3881.6,3941.19,3852.94,3932.83
2024-12-13 04:00:00,3932.83,3936.26,3871.0,3885.64
2024-12-13 08:00:00,3885.64,3923.66,3872.2,3901.5
2024-12-13 12:00:00,3901.5,3968.47,3879.0,3886.21
2024-12-13 16:00:00,3886.2,3946.37,3880.07,3917.98
2024-12-13 20:00:00,3917.99,3936.0,3891.0,3906.8
2024-12-14 00:00:00,3906.8,3945.0,3895.67,3910.83
2024-12-14 04:00:00,3910.83,3935.71,3906.26,3920.76
2024-12-14 08:00:00,3920.75,3931.38,3886.2,3894.53
2024-12-14 12:00:00,3894.53,3898.8,3846.3,3889.01
2024-12-14 16:00:00,3889.0,3898.23,3827.0,3859.11
2024-12-14 20:00:00,3859.11,3876.87,3825.03,3870.29
2024-12-15 00:00:00,3870.3,3895.53,3856.02,3874.48
2024-12-15 04:00:00,3874.49,3911.5,3831.5,3845.2
2024-12-15 08:00:00,3845.19,3879.01,3837.21,3877.61
2024-12-15 12:00:00,3877.61,3910.33,3867.99,3894.76
