strategy,fingerprint,commit,asset,timeframe,train_end,run_date,trade_no,window,direction,entry_time,entry_price_raw,entry_price_fill,exit_time,exit_price_raw,exit_price_fill,exit_reason,bars_held,atr_at_entry,stop_loss,take_profit,size_units,position_value,equity_at_entry,gross_pnl,fees_paid,slippage_paid,costs_paid,net_pnl,return_pct,gross_return_pct,equity_after,regime_at_entry,regime_adx,regime_entropy
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,179,train,long,2024-09-30 12:00:00,63819.44141,63851.351130705,2024-09-30 16:00:00,63092.28458368714,63060.738441395304,stop,2,506.0443646785737,63092.28458368714,64863.43986006215,0.09106780759095548,5814.80255919358,23259.21023677432,-66.22057794710913,11.557605754118136,5.778786321914055,17.33639207603219,-83.55697002314133,-0.003592425072586185,-0.002847069065243243,23175.65326675118,Trending,34.86451122762853,1.8675480443352535
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,180,train,long,2024-09-30 20:00:00,63466.85156,63498.58498578,2024-10-01 12:00:00,62677.74513983357,62646.40626726366,stop,5,547.2265639642881,62677.74513983357,64593.03811370857,0.09124476266652706,5793.913316687795,23175.65326675118,-72.00182802671905,11.510069788455102,5.755016893769664,17.265086682224766,-89.26691470894382,-0.003851753979984249,-0.0031067874203147524,23086.386352042235,Trending,35.641975013168704,1.8812177581341525
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,181,train,short,2024-10-01 16:00:00,62620.011719,62588.70171314051,2024-10-01 20:00:00,61139.12916749765,61169.6987320814,target,2,724.7862728214293,63675.88112237265,61139.12916749765,0.09221467181829737,5771.596588010559,23086.386352042235,136.55909848823197,11.412340281813567,5.7062042806807085,17.118544562494275,119.44055392573769,0.005173635756778883,0.005915135283879189,23205.826905967973,Trending,37.78222796125816,1.8994604612239014
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,182,train,long,2024-10-02 00:00:00,60796.0,60826.397999999994,2024-10-06 12:00:00,62637.14800121428,62605.82942721368,target,28,905.3750006071433,59468.33549908928,62637.14800121428,0.09537728547549361,5801.456726491993,23205.826905967973,175.60369851444867,11.772630792201412,5.886359297024143,17.658990089225554,157.9447084252231,0.006806252113541516,0.007567224353866385,23363.771614393198,Trending,41.531377862206874,1.907313220871214
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,183,train,long,2024-10-06 16:00:00,62746.019531,62777.3925407655,2024-10-07 00:00:00,63694.942205194064,63663.09473409147,target,3,458.7748322142849,62089.23029244407,63694.942205194064,0.09304213933073742,5840.942903598299,23363.771614393198,88.28979566646021,11.764293434073574,5.882168789485135,17.646462223558707,70.6433334429015,0.0030236271184649753,0.0037789187946037565,23434.4149478361,Chaotic,37.23490455640743,1.9730525096262863
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,184,train,short,2024-10-07 08:00:00,63547.75,63515.976125,2024-10-07 12:00:00,64179.11633192857,64211.205890094534,stop,2,442.09347128571346,64179.11633192857,62631.789182428576,0.09223826971389436,5858.603736959025,23434.4149478361,-58.23613801269956,11.781334264503966,5.8906525732173876,17.671986837721356,-75.90812485042092,-0.0032391730290424925,-0.00248506899542107,23358.506822985677,Chaotic,30.942224268835623,1.9767961318252305
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,185,train,short,2024-10-07 16:00:00,63685.78125,63653.938359375,2024-10-07 20:00:00,62523.235233946434,62554.4968515634,target,2,565.3515627142853,64501.96570344643,62523.235233946434,0.0917402262335643,5839.626705746419,23358.506822985677,106.652234519683,11.578390398835632,5.7892218624757845,17.367612261311415,89.28462225837158,0.0038223600050715594,0.004565884083597889,23447.79144524405,Chaotic,27.88489235052303,1.9801060072133239
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,186,train,short,2024-10-08 00:00:00,62255.98828,62224.86028586,2024-10-09 20:00:00,60832.77546328857,60863.19185102021,target,12,696.0424112857139,63268.92390278857,60832.77546328857,0.09420588225319139,5861.947861311012,23447.79144524405,134.07501903234964,11.59561854638162,5.797842791944959,17.39346133832658,116.68155769402307,0.004976228058258756,0.005718023351813132,23564.473002938073,Chaotic,25.025397660165982,1.9836665176811241
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,187,train,long,2024-10-10 00:00:00,60636.01,60666.328004999996,2024-10-10 16:00:00,59512.14598982142,59482.38991682651,stop,5,769.4546767857147,59512.14598982142,62205.23735857142,0.09710688687551658,5891.118250734518,23564.473002938073,-109.13493529987565,11.66726795947316,5.833606696002164,17.50087465547532,-126.63580995535098,-0.005374014090599935,-0.004631333587908733,23437.837192982723,Chaotic,17.942205415152472,1.9908568747696713
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,188,train,long,2024-10-10 20:00:00,59727.27,59757.13363499999,2024-10-11 12:00:00,61365.57999757142,61334.897207572634,target,5,804.2231812857145,58550.79886307142,61365.57999757142,0.09805455753677202,5859.459298245681,23437.837192982723,160.64376191993574,11.87362550549761,5.93685291368854,17.81047841918615,142.8332835007496,0.006094132420354631,0.00685403523359367,23580.670476483472,Chaotic,24.593344580322636,1.993757830654276
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,189,train,short,2024-10-11 16:00:00,62259.04,62227.910480000006,2024-10-12 12:00:00,63475.56119428572,63507.29897488286,stop,6,831.7671428571422,63475.56119428572,60564.37619428572,0.09473510477289077,5895.167619120868,23580.670476483472,-115.24726279909993,11.911538241349696,5.955740308858481,17.867278550208177,-133.1145413493081,-0.005645070248619968,-0.004887361574982938,23447.555935134165,Chaotic,26.479095223055182,1.9925848898405891
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,190,train,long,2024-10-12 16:00:00,63157.5,63189.07874999999,2024-10-14 08:00:00,64834.32589285714,64801.90872991071,target,11,822.6235714285712,61955.143392857135,64834.32589285714,0.09276743861032381,5861.888983783541,23447.555935134165,155.55484307582594,11.873396073717341,5.936736925568539,17.81013299928588,137.74471007654006,0.005874587119339861,0.006634160230011021,23585.300645210704,Chaotic,24.774820807116154,1.9801523060421362
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,191,train,short,2024-10-14 12:00:00,64920.05,64887.58997500001,2024-10-14 12:00:00,65893.99997500001,65926.94697498751,stop,1,670.9399999999997,65893.99997500001,63545.70997500001,0.09086984373397781,5896.325161302676,23585.300645210704,-88.50268203296255,11.887096530778031,5.943526139717875,17.830622670495906,-106.33330470345845,-0.004508456614694492,-0.003752450874563439,23478.967340507246,Chaotic,23.1402893367994,1.9614445759250407
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,192,train,long,2024-10-14 16:00:00,65870.0,65902.935,2024-10-15 12:00:00,67445.51214285714,67411.78938678572,target,6,771.288571428571,64746.00214285714,67445.51214285714,0.08906647078960614,5869.741835126812,23478.967340507246,140.32530625045558,11.873872005420042,5.936971084035946,17.810843089455986,122.5144631609996,0.005218051602705316,0.005976638759932104,23601.481803668245,Chaotic,25.37545308639737,1.960461468018119
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,193,train,long,2024-10-15 16:00:00,66022.01,66055.02100499999,2024-10-16 08:00:00,68128.90243357142,68094.83798235464,target,5,1036.9407142857137,64499.60993357142,68128.90243357142,0.08932508628633146,5900.370450917061,23601.481803668245,188.19834842478645,11.982947729344652,5.991520914258132,17.974468643602783,170.22387978118365,0.007212423406174722,0.007974005615000659,23771.70568344943,Trending,34.473677453583335,1.9483759381782217
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,194,train,short,2024-10-16 12:00:00,67894.73,67860.782635,2024-10-23 16:00:00,65648.61549214285,65681.43979988892,target,44,1106.0835714285697,69519.90799214285,65648.61549214285,0.08757527087224047,5942.926420862357,23771.70568344943,196.70408643565835,11.694996302616387,5.84754732732921,17.542543629945598,179.16154280571277,0.007536755889185116,0.008274714867120772,23950.86722625514,Trending,43.78460431436082,1.933507172509651
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,195,train,long,2024-10-23 20:00:00,66472.0,66505.23599999999,2024-10-24 16:00:00,68230.62599999999,68196.51068699999,target,6,862.6949999999987,65211.193499999994,68230.62599999999,0.0900337652596825,5987.716806563785,23950.86722625514,158.33572046357344,12.12770544128657,6.063892304572676,18.191597745859248,140.1441227177142,0.005851317256858534,0.0066108554219700445,24091.011348972854,Trending,37.135621088276864,1.882597391323096
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,196,train,short,2024-10-24 20:00:00,68309.79,68275.635105,2024-10-25 16:00:00,66724.80367642856,66758.16607826678,target,6,775.4157142857138,69438.75867642857,66724.80367642856,0.08821232974224143,6022.752837243213,24091.011348972854,139.8153362118259,11.911646196326597,5.955858051997012,17.86750424832361,121.94783196350228,0.005061963991341595,0.005803630830873652,24212.959180936356,Trending,30.432753725082108,1.8724772877242648
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,197,train,long,2024-10-25 20:00:00,66849.99,66883.414995,2024-10-28 08:00:00,68719.72785214285,68685.36798821678,target,16,918.1564285714287,65506.18035214286,68719.72785214285,0.09050434693991942,6053.239795234089,24212.959180936356,169.219403257036,12.269564169335696,6.134824389518371,18.404388558854066,150.81501469818193,0.006228689916469337,0.006988794801680742,24363.774195634538,Ranging,22.624215060314,1.892763264463209
